timestamp,datetime,open,high,low,close,volume,buy_vol,sell_vol,delta,cvd
1781520300,2026-06-15 10:45:00,65718.6,65904.8,65692.7,65870.8,31.32304054,23.11861429,8.20442625,14.91418804,-2196.84829559
1781521200,2026-06-15 11:00:00,65874.1,65955.0,65818.9,65903.5,59.22535109,32.66663555,26.55871554,6.10792001,-2190.74037558
1781522100,2026-06-15 11:15:00,65903.5,66330.4,65887.9,66214.8,125.42238652,64.70448093,60.71790559,3.98657534,-2186.75380024
1781523000,2026-06-15 11:30:00,66214.7,66266.4,66100.0,66124.4,15.22544255,8.80040892,6.42503363,2.37537529,-2184.37842495
1781523900,2026-06-15 11:45:00,66124.4,66216.0,66105.0,66197.5,12.29931246,8.16348812,4.13582434,4.02766378,-2180.35076117
1781524800,2026-06-15 12:00:00,66197.5,66259.7,66071.5,66241.3,8.90128373,4.91464316,3.98664057,0.92800259,-2179.42275858
1781525700,2026-06-15 12:15:00,66241.3,66294.3,66141.2,66249.7,21.34401336,6.84197467,14.50203869,-7.66006402,-2187.0828226
1781526600,2026-06-15 12:30:00,66249.6,66436.8,66159.0,66436.8,48.58620795,34.89726083,13.68894712,21.20831371,-2165.87450889
1781527500,2026-06-15 12:45:00,66436.7,66578.1,66394.4,66535.5,71.14437007,38.06587672,33.07849335,4.98738337,-2160.88712552
1781528400,2026-06-15 13:00:00,66535.6,66651.6,66444.0,66578.3,49.53371449,36.14697291,13.38674158,22.76023133,-2138.12689419
1781529300,2026-06-15 13:15:00,66578.3,66900.0,66556.3,66806.9,45.93492564,27.0315946,18.90333104,8.12826356,-2129.99863063
1781530200,2026-06-15 13:30:00,66806.9,66831.9,66438.7,66520.2,243.01558224,31.31147796,211.70410428,-180.39262632,-2310.39125695
1781531100,2026-06-15 13:45:00,66520.2,66620.1,66366.4,66412.4,23.60754637,9.35815525,14.24939112,-4.89123587,-2315.28249282
1781532000,2026-06-15 14:00:00,66405.5,66405.5,66249.6,66388.6,33.99290908,7.20082691,26.79208217,-19.59125526,-2334.87374808
1781532900,2026-06-15 14:15:00,66388.6,66522.4,66359.4,66500.0,36.75902738,22.66576761,14.09325977,8.57250784,-2326.30124024
1781533800,2026-06-15 14:30:00,66500.0,66522.6,66394.5,66488.7,46.88026788,37.05987046,9.82039742,27.23947304,-2299.0617672
1781534700,2026-06-15 14:45:00,66488.6,66627.1,66488.6,66551.2,20.45389933,15.15643584,5.29746349,9.85897235,-2289.20279485
