timestamp,datetime,open,high,low,close,buy_vol,sell_vol,delta,cvd
1780296000,2026-06-01 06:40:00,73030.0,73030.0,72900.0,72915.4,3.415654,6.986321,-3.570667,90.913178
1780296300,2026-06-01 06:45:00,72917.8,73084.3,72867.8,73073.0,1.877901,7.812457,-5.934556,84.978622
1780296600,2026-06-01 06:50:00,73073.1,73112.4,73047.0,73047.0,0.245687,0.357838,-0.112151,84.866471
1780296900,2026-06-01 06:55:00,73045.2,73045.2,72977.6,73041.7,1.588628,1.078737,0.509891,85.376362
1780297200,2026-06-01 07:00:00,73042.0,73042.0,72941.6,73010.3,2.482303,0.868024,1.614279,86.990641
1780297500,2026-06-01 07:05:00,73013.7,73099.9,73013.7,73097.9,0.092004,0.177425,-0.085421,86.905220
1780297800,2026-06-01 07:10:00,73100.0,73100.0,73002.4,73010.3,4.055350,0.830019,3.225331,90.130551
1780298100,2026-06-01 07:15:00,73010.7,73040.9,72919.2,73029.3,3.362414,0.180056,3.182358,93.312909
1780298400,2026-06-01 07:20:00,73035.9,73037.7,72850.0,72889.2,0.172945,1.088081,-0.915137,92.397772
1780298700,2026-06-01 07:25:00,72889.2,72933.1,72882.6,72902.9,0.231757,0.787289,-0.555531,91.842241
1780299000,2026-06-01 07:30:00,72903.0,72903.0,72800.0,72809.6,0.319099,16.427619,-16.108520,75.733721
1780299300,2026-06-01 07:35:00,72808.7,72849.0,72787.3,72849.0,5.992515,7.760512,-1.767997,73.965724
1780299600,2026-06-01 07:40:00,72848.9,72883.0,72839.9,72851.4,1.079385,0.094791,0.984594,74.950319
1780299900,2026-06-01 07:45:00,72851.4,72851.4,72613.7,72656.1,0.565560,14.744208,-14.178647,60.771671
1780300200,2026-06-01 07:50:00,72655.5,72771.2,72655.5,72736.6,1.320832,0.550004,0.770827,61.542499
1780300500,2026-06-01 07:55:00,72736.3,72769.5,72697.8,72719.8,0.142119,1.326773,-1.184653,60.357845
1780300800,2026-06-01 08:00:00,72719.8,72764.5,72699.0,72743.9,11.289755,1.197682,10.092073,70.449919
1780301100,2026-06-01 08:05:00,72740.0,72759.5,72698.9,72711.1,0.071709,0.514085,-0.442376,70.007542
1780301400,2026-06-01 08:10:00,72710.9,72766.1,72710.9,72731.8,0.075901,0.468543,-0.392642,69.614900
1780301700,2026-06-01 08:15:00,72731.8,72735.9,72650.9,72703.7,0.150218,0.492455,-0.342237,69.272663
1780302000,2026-06-01 08:20:00,72719.4,72759.6,72719.4,72741.9,0.123109,13.925305,-13.802196,55.470467
1780302300,2026-06-01 08:25:00,72736.1,72749.4,72548.2,72626.0,1.275993,4.716579,-3.440587,52.029880
1780302600,2026-06-01 08:30:00,72626.0,72743.4,72523.5,72721.8,0.741424,8.202986,-7.461562,44.568318
1780302900,2026-06-01 08:35:00,72721.8,72766.4,72721.8,72759.3,0.077012,0.264315,-0.187303,44.381015
1780303200,2026-06-01 08:40:00,72759.3,72759.4,72571.5,72652.3,0.619782,3.762162,-3.142380,41.238636
1780303500,2026-06-01 08:45:00,72652.3,72737.4,72652.3,72725.2,0.114274,0.794186,-0.679912,40.558723
1780303800,2026-06-01 08:50:00,72725.3,72725.3,72703.2,72714.9,0.106828,0.619678,-0.512849,40.045874
1780304100,2026-06-01 08:55:00,72715.3,72835.3,72715.3,72799.8,3.936817,0.266226,3.670591,43.716465
1780304400,2026-06-01 09:00:00,72799.9,72888.0,72799.9,72864.3,0.863545,0.275864,0.587681,44.304146
1780304700,2026-06-01 09:05:00,72864.8,72917.0,72864.7,72912.3,1.836677,0.326181,1.510496,45.814643
1780305000,2026-06-01 09:10:00,72912.4,72917.9,72871.6,72871.6,0.179447,0.635872,-0.456425,45.358217
1780305300,2026-06-01 09:15:00,72871.7,72896.7,72849.4,72892.7,0.191314,0.494206,-0.302891,45.055326
1780305600,2026-06-01 09:20:00,72894.0,72945.4,72894.0,72908.0,3.022019,6.363749,-3.341730,41.713596
1780305900,2026-06-01 09:25:00,72908.0,72999.9,72904.4,72911.5,2.903931,1.612151,1.291781,43.005377
1780306200,2026-06-01 09:30:00,72911.5,72953.1,72878.4,72889.8,0.259489,1.080144,-0.820654,42.184723
1780306500,2026-06-01 09:35:00,72890.0,72892.7,72839.2,72892.7,2.154335,0.623476,1.530858,43.715581
1780306800,2026-06-01 09:40:00,72887.0,72903.1,72821.0,72842.3,16.073292,19.399387,-3.326096,40.389485
